1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,-1073741816,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741829,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741827,1073741830,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741831,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741831,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741831,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741831,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741831,1073741832,1073741832,1073741832
1073741832,1073741832,1073741832,1073741833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741831,1073741832,1073741832,1073741832
